6.887431740760803223e-01
6.720151901245117188e-01
7.033590078353881836e-01
6.234259605407714844e-01
6.065846681594848633e-01
6.664572358131408691e-01
6.766676902770996094e-01
6.195564866065979004e-01
6.610043048858642578e-01
6.414760947227478027e-01
6.948986649513244629e-01
6.618894338607788086e-01
6.129466295242309570e-01
6.992937922477722168e-01
5.427041053771972656e-01
5.245205163955688477e-01
5.849798917770385742e-01
6.584113836288452148e-01
6.008690595626831055e-01
5.162980556488037109e-01
5.725593566894531250e-01
6.148892045021057129e-01
5.760379433631896973e-01
7.014246582984924316e-01
5.468971133232116699e-01
5.695444345474243164e-01
5.600380897521972656e-01
6.549888849258422852e-01
6.396465897560119629e-01
4.716387689113616943e-01
5.184779167175292969e-01
6.516426801681518555e-01
5.961310267448425293e-01
5.056601166725158691e-01
5.842995047569274902e-01
6.151995658874511719e-01
6.050320863723754883e-01
5.722303390502929688e-01
6.387479305267333984e-01
5.031192302703857422e-01
4.606792926788330078e-01
5.180622935295104980e-01
6.398692727088928223e-01
4.989219605922698975e-01
5.680491328239440918e-01
5.891728401184082031e-01
7.112370729446411133e-01
5.017601251602172852e-01
4.916470646858215332e-01
4.838483333587646484e-01
